compound score,media source,tweet date,tweet negative score,tweet neutral score,tweet positive score,tweet source,tweet text
0.0,@NYTimes,Tue Apr 10 16:40:09 +0000 2018,0.0,1.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","They are some of the first known Facebook users targeted by Cambridge Analytica to be publicly identified, and they… https://t.co/4y614GyHB8"
0.0,@NYTimes,Tue Apr 10 16:27:20 +0000 2018,0.0,1.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Breaking News: FBI agents who raided the office of President Trump’s lawyer sought records of payments to 2 women w… https://t.co/FzYOveos1H
0.2263,@NYTimes,Tue Apr 10 16:25:07 +0000 2018,0.068,0.821,0.111,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","In @NYTOpinion,

Op-Ed Contributor Lilly Ledbetter and namesake of the Lilly Ledbetter Fair Pay Act writes, ""I have… https://t.co/I5hOahpwzl"
0.0,@NYTimes,Tue Apr 10 16:10:06 +0000 2018,0.0,1.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Deputy Attorney General Rod Rosenstein signed off on the FBI raid of Trump’s lawyer's office, a move that has enrag… https://t.co/IKo68xis5V"
0.34,@NYTimes,Tue Apr 10 15:50:00 +0000 2018,0.0,0.882,0.118,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Read the letter from the 2 Democratic senators who say they have obtained an EPA assessment about security spending… https://t.co/G2eF5E6PTA
-0.4767,@NYTimes,Tue Apr 10 15:40:11 +0000 2018,0.204,0.796,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Senator Sheldon Whitehouse claims to have a document disputing Scott Pruitt's need for costly travel and other secu… https://t.co/QSlamqZR7g
0.0,@NYTimes,Tue Apr 10 15:30:09 +0000 2018,0.0,1.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","RT @palafo: Three ballparks. Fourteen presidential administrations. Now at 99, Phil Coyne is retiring from his job as a Pittsburgh Pirates…"
0.3612,@NYTimes,Tue Apr 10 15:27:06 +0000 2018,0.0,0.878,0.122,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Expect a long afternoon: 44 senators will participate in the hearing and have been promised 4 minutes each of quest… https://t.co/EsfubjRXLi
0.3818,@NYTimes,Tue Apr 10 15:20:09 +0000 2018,0.0,0.89,0.11,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Greeting Mark Zuckerberg on Tuesday in front of the U.S. Capitol are dozens of cardboard cutouts of his own image s… https://t.co/eBfB1LF0Eq
0.34,@NYTimes,Tue Apr 10 15:10:08 +0000 2018,0.0,0.882,0.118,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Another exit from the White House: Thomas Bossert, the homeland security adviser, is leaving. It’s a sign John Bolt… https://t.co/tvcHeK5WMk"
0.4215,@NYTimes,Tue Apr 10 15:00:11 +0000 2018,0.0,0.781,0.219,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","""You have to find the music that your horse likes"" https://t.co/FmrtJYsPpZ"
-0.6486,@NYTimes,Tue Apr 10 14:50:08 +0000 2018,0.193,0.807,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Is the Brooklyn-Queens streetcar dead? At the very least it’s languishing, 2 years after the mayor presented it as… https://t.co/oEwBXc1l1w"
-0.5267,@NYTimes,Tue Apr 10 14:40:13 +0000 2018,0.152,0.848,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Last week, after frustrated activists from Myanmar sent an open letter to Mark Zuckerberg, the chief executive of F… https://t.co/dCsumnFFZJ"
0.2023,@NYTimes,Tue Apr 10 14:30:17 +0000 2018,0.0,0.87,0.13,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","To hear climate denialists tell it, polar bears are doing just fine https://t.co/vuT4LUDVbV"
0.0,@NYTimes,Tue Apr 10 14:15:06 +0000 2018,0.0,1.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",The 2 Reuters journalists were investigating a massacre of 10 Muslim Rohingya men https://t.co/ndwqQfno1H
0.0,@NYTimes,Tue Apr 10 14:00:04 +0000 2018,0.0,1.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Robert Mueller is investigating a payment made to President Trump's foundation by a Ukrainian steel magnate for a t… https://t.co/Ik8xqvkVTG
-0.296,@NYTimes,Tue Apr 10 13:45:09 +0000 2018,0.115,0.885,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","In Opinion

Op-Ed contributor Mark Penn writes that Facebook and other major internet platforms should stop pretend… https://t.co/q6bhBDPcYZ"
0.0,@NYTimes,Tue Apr 10 13:31:02 +0000 2018,0.0,1.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Breaking: President Trump will skip his planned trip to Latin America this week to oversee the American response to… https://t.co/nJo2PjDKLt
-0.0772,@BBC,Sun Apr 08 11:00:15 +0000 2018,0.064,0.936,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","When doctors found a large tumour on little Poppy’s brain, her parents faced one of the toughest decisions of their… https://t.co/MGM0dpxlFH"
0.5859,@BBC,Sun Apr 08 10:15:06 +0000 2018,0.0,0.787,0.213,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @BBCSport: Beauty queen ✅
Commonwealth Games weightlifting silver medallist ✅

Introducing Sarah Davies...

#GC2018 #bbcgoldcoast https:…"
0.3818,@BBC,Sun Apr 08 10:01:07 +0000 2018,0.0,0.88,0.12,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","From Ordeal by Innocence to the return of The Handmaid’s Tale, here are @BBC_Culture's pick of programmes to watch… https://t.co/Q6S34uv5LX"
0.0,@BBC,Sun Apr 08 09:08:02 +0000 2018,0.0,1.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","🦍💬 Not only can Koko the gorilla use sign language, she also appears to have learnt to lie...

https://t.co/xXZwlLDLJh"
0.0,@BBC,Sun Apr 08 08:17:18 +0000 2018,0.0,1.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @BBCOne: .@johnkrasinski's got MOVES. #TheGrahamNortonShow #TGNS https://t.co/2HUMM0ixEW
0.6369,@BBC,Sun Apr 08 08:08:07 +0000 2018,0.0,0.792,0.208,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Football, volleyball AND martial arts? ️⚽️🥋🤔

Sepak Takraw is the best sport you've never heard of... 

https://t.co/ngTwJHEmrI"
0.3612,@BBC,Sun Apr 08 07:02:06 +0000 2018,0.0,0.783,0.217,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",🐳 Meet the gargantuan air freighter that looks like a whale. https://t.co/7DPUt8okKU
0.5719,@BBC,Sat Apr 07 18:00:22 +0000 2018,0.0,0.748,0.252,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",❤️🎶 @NiallOfficial's Live Lounge cover of @JuliaMichaels' Issues is just perfect.  https://t.co/XpsnR29hPU
0.0,@BBC,Sat Apr 07 17:19:26 +0000 2018,0.0,1.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @CBeebiesHQ: Goodnight @ChrisEvans,🌙 

Chris reads Goodnight Goodnight Construction site tonight. 🏗️ 

#BedtimeStory is at 6:50pm 😴💤 htt…"
-0.7269,@BBC,Sat Apr 07 17:04:03 +0000 2018,0.405,0.523,0.072,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",🦁😢 Lions are often poisoned to prevent them attacking livestock. https://t.co/254nhtlMW5
0.6515,@BBC,Sat Apr 07 16:00:23 +0000 2018,0.0,0.581,0.419,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","😲 Some VERY impressive maths here. 
#UniversityChallenge https://t.co/crvQQ5V3Vn"
0.6908,@BBC,Sat Apr 07 15:01:03 +0000 2018,0.0,0.759,0.241,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Doctors are finding one way that sugar can benefit your health - it may help heal wounds resistant to antibiotics.… https://t.co/zI9pN0zSVo
0.0,@BBC,Sat Apr 07 14:33:46 +0000 2018,0.0,1.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @BBCRadio2: ""The clunk of putting the cassette in, snapping it shut... oh wait I'm going to rewind to get to the start of the song. It's…"
0.0,@BBC,Sat Apr 07 14:00:31 +0000 2018,0.0,1.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","🌎📸 Our pick of the most striking news photographs taken around the world recently.
👉 https://t.co/zPpuZq9hOC https://t.co/fYUTrG44Ra"
-0.5719,@BBC,Sat Apr 07 13:00:20 +0000 2018,0.222,0.778,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",How did this new mum survive in the chaos that followed Hurricane Maria? https://t.co/Nx7uFz1k56
-0.296,@BBC,Sat Apr 07 12:07:08 +0000 2018,0.154,0.748,0.098,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","For Dr Joel Salinas, music creates colours, numbers have personalities and another person's pain feels almost like… https://t.co/lrGhiKBaGZ"
0.0,@BBC,Sat Apr 07 11:19:19 +0000 2018,0.0,1.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @bbcthree: 94-year-old Judo Jack says: ""Get off your butt and do something."" https://t.co/M9CzCtwSqe"
0.0,@BBC,Sat Apr 07 11:00:57 +0000 2018,0.0,1.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @BBCR1: It's been one whole year of Sign Of The Times and we need to know whether @Harry_Styles finally let Chris Martin be head of his…
0.69,@BBC,Sat Apr 07 11:00:18 +0000 2018,0.0,0.749,0.251,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","What an inspiration! 💪 

❤️ Fraser shed the pounds to pursue his wrestling dream, in memory of his mother. https://t.co/LWmuGo6dTN"
0.0,@BBC,Sat Apr 07 10:26:52 +0000 2018,0.0,1.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @BBCSport: It's a historic victory for Uganda! 🙌 

Earlier today they recorded their first ever victory at the Commonwealth games with a…"
0.0,@CBS,Wed Mar 21 18:00:01 +0000 2018,0.0,1.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",Female Vocalist Of The Year nominee @MarenMorris will show her fans how it’s done when she takes the stage to showc… https://t.co/PITjmAoFT8
0.5106,@CBS,Tue Mar 20 20:00:01 +0000 2018,0.0,0.858,0.142,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",The legendary @Reba returns to host the 53rd #ACMawards and she’s proving just how comfortable she is behind the mi… https://t.co/XPXcSPRXqC
0.0,@CBS,Tue Mar 20 17:58:43 +0000 2018,0.0,1.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @nancyodell: Told my daughter I'd be presenting at @ACMawards again this year. (Woot woot!We both luv country music!)She took this pic o…
0.5562,@CBS,Tue Mar 20 16:52:42 +0000 2018,0.0,0.826,0.174,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @ladyantebellum: Ecstatic to announce we'll be performing at the #ACMawards in Las Vegas again this year! https://t.co/Qfhs94j6FR
0.0,@CBS,Tue Mar 20 16:11:00 +0000 2018,0.0,1.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Country superstars @kennychesney, @ladyantebellum, @blakeshelton, and @KeithUrban have just been added to the stell… https://t.co/bJ4If7MacP"
0.7845,@CBS,Mon Mar 19 21:02:26 +0000 2018,0.072,0.619,0.309,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @YandR_CBS: Forever evolving, Forever inspiring, Forever Young and Restless. ❤️ Get ready to celebrate 45 years of #YR starting in just…"
0.0,@CBS,Sun Mar 18 23:44:30 +0000 2018,0.0,1.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",New start times in East/Central Time Zones: #60Minutes 7:37ET/6:37CT #Instinct series premiere 8:37ET/7:37CT… https://t.co/xT3YKqmu2M
0.6514,@CBS,Sun Mar 18 18:05:43 +0000 2018,0.0,0.787,0.213,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Spend your Sunday streaming Second Round games LIVE with a FREE trial of CBS All Access! https://t.co/3P85rXLy4b https://t.co/zbWfirD9Ju
0.1867,@CBS,Sun Mar 18 17:09:53 +0000 2018,0.0,0.92,0.08,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @instinctcbs: TONIGHT, Dr. Dylan Reinhart rewrites the book on abnormal behavior. Don't miss the premiere of #Instinct at 8/7c! https://…"
0.0,@CBS,Sat Mar 17 19:00:02 +0000 2018,0.0,1.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","If any duo knows how to rock the stage, it's @FLAGALine. The Vocal Duo Of The Year nominee will perform live at the… https://t.co/FknabB8NQp"
0.6166,@CBS,Sat Mar 17 17:42:43 +0000 2018,0.0,0.839,0.161,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",How is your bracket looking after last night? Stream Second Round games LIVE today with a FREE trial of CBS All Acc… https://t.co/25JlIpgwog
0.7096,@CBS,Sat Mar 17 14:00:03 +0000 2018,0.0,0.753,0.247,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",Where better to spend #StPatricksDay than the place everybody knows your name? It’s just your luck that every singl… https://t.co/Fom5wmdENL
0.296,@CBS,Fri Mar 16 22:53:21 +0000 2018,0.0,0.896,0.104,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",Stars @JakeMcDorman and Nik Dodani will join the cast in the upcoming revival of Murphy Brown coming to CBS.… https://t.co/JCAx29lo0i
0.0,@CBS,Fri Mar 16 18:15:53 +0000 2018,0.0,1.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @thegoodfight: Go behind the scenes with costume designer @DanLawsonStyle in ""Behind The Style,"" a new weekly video series all about the…"
0.6514,@CBS,Fri Mar 16 16:28:40 +0000 2018,0.0,0.822,0.178,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",The games have just begun! Continue to stream First Round games LIVE today with a FREE trial of CBS All Access:… https://t.co/YTGsJ48zYP
0.7088,@CBS,Thu Mar 15 17:54:06 +0000 2018,0.0,0.763,0.237,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @TheTalkCBS: You asked, we answered! The fun never ends when the ladies #KeepTalking and answer your fan questions 🗣💬➡️ https://t.co/ie1…"
-0.4939,@CBS,Thu Mar 15 17:20:26 +0000 2018,0.157,0.766,0.077,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @instinctcbs: Dr. Dylan Reinhart is lured back into the field from his life of quiet academia when a certain serial killer makes things…
0.6514,@CBS,Thu Mar 15 16:42:41 +0000 2018,0.0,0.806,0.194,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Stream First Round games LIVE today starting at 12PM ET with a FREE trial of CBS All Access! https://t.co/3P85rXLy4b https://t.co/vZow3YD8cb
0.6115,@CBS,Thu Mar 15 14:32:16 +0000 2018,0.0,0.734,0.266,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RT @CBSSports: It's the most wonderful time of the year. #MarchMadness https://t.co/e4c9qohqSR
0.6696,@CBS,Wed Mar 14 19:30:01 +0000 2018,0.0,0.781,0.219,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Give these ladies some love! @Lauren_Alaina, @DBradbery, @carlypearce, and @RaeLynn are nominated for New Female Vo… https://t.co/IVhwURfJ3S"
0.0,@CNN,Tue Apr 10 19:02:39 +0000 2018,0.0,1.0,0.0,"<a href=""http://snappytv.com"" rel=""nofollow"">SnappyTV.com</a>","Zuckerberg says, ""Advertisers and developers will never take priority over that as long as I am running Facebook"" https://t.co/q6tL8M7eeQ"
0.0,@CNN,Tue Apr 10 18:58:04 +0000 2018,0.0,1.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","This attendee of Mark Zuckerberg's testimony before Congress is wearing a handmade shirt that says ""#DeleteFacebook… https://t.co/3nzxGM0E0B"
0.0,@CNN,Tue Apr 10 18:57:43 +0000 2018,0.0,1.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Zuckerberg says before Congress: It's not enough to just connect people https://t.co/gotW9k8299 https://t.co/eoxESUU44q
0.3818,@CNN,Tue Apr 10 18:56:04 +0000 2018,0.0,0.867,0.133,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Sen. Nelson says in his opening remarks to Mark Zuckerberg, ""Facebook has a responsibility to protect this personal… https://t.co/yOgPJyJXtV"
0.0,@CNN,Tue Apr 10 18:55:11 +0000 2018,0.0,1.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","White House press secretary Sarah Sanders on the FBI raid of Trump lawyer Michael Cohen's office: ""I think that the… https://t.co/r8Hua5JoNk"
0.0,@CNN,Tue Apr 10 18:53:30 +0000 2018,0.0,1.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Facebook CEO Mark Zuckerberg is testifying before Congress.

Watch on CNN: https://t.co/UYpqI3w42L

Watch on Facebo… https://t.co/oSGLlmF3ry"
0.4019,@CNN,Tue Apr 10 18:46:07 +0000 2018,0.0,0.876,0.124,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",RT @CNNPolitics: White House press secretary Sarah Sanders says President Trump thinks special counsel Robert Mueller’s probe “has gone too…
0.0772,@CNN,Tue Apr 10 18:40:58 +0000 2018,0.0,0.92,0.08,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Facebook CEO Mark Zuckerberg is testifying before Congress: https://t.co/GM8O5wobAa

Have questions? We want to hea… https://t.co/yakAlqbwhF"
0.0,@CNN,Tue Apr 10 18:35:01 +0000 2018,0.0,1.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Facebook CEO Mark Zuckerberg has arrived to testify before Congress
Watch on CNN: https://t.co/UYpqI3w42L… https://t.co/BIK7YfQqVV"
0.6249,@CNN,Tue Apr 10 18:31:02 +0000 2018,0.0,0.814,0.186,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Snowfall across the great white continent of Antarctica is increasing, according to a study released this week by a… https://t.co/LQh9rCABoI"
0.6204,@CNN,Tue Apr 10 18:18:00 +0000 2018,0.0,0.612,0.388,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Apple is now completely powered by clean energy https://t.co/YEndWOan9Z https://t.co/TmEh8lSGxB
0.2023,@CNN,Tue Apr 10 18:10:09 +0000 2018,0.099,0.756,0.145,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",They've marched 7 days across Oklahoma. Now Tulsa teachers are ready to confront lawmakers. https://t.co/68apefSHmJ https://t.co/KR687QGFIT
0.5574,@CNN,Tue Apr 10 18:00:14 +0000 2018,0.0,0.841,0.159,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","""I will do everything I can to make Facebook... a positive force in the world"": Here's the message Facebook CEO Mar… https://t.co/FymihRn1cE"
0.1779,@CNN,Tue Apr 10 18:00:05 +0000 2018,0.0,0.855,0.145,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",This is Mark Zuckerberg's growing up moment | via @LaurieSegallCNN https://t.co/pPPC8TB63j https://t.co/Js7oLn3o8i
0.0,@CNN,Tue Apr 10 17:52:59 +0000 2018,0.0,1.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",".@LaurieSegallCNN is in the room where Facebook CEO Mark Zuckerberg is due to face questions. On the desk, there's… https://t.co/PHxCDdQmcv"
-0.5574,@CNN,Tue Apr 10 17:50:04 +0000 2018,0.217,0.783,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Louisiana is close to lifting its ban on bulletproof backpacks in schools https://t.co/qbW10lyCjA https://t.co/WefWWm3Ii8
0.0,@CNN,Tue Apr 10 17:48:52 +0000 2018,0.0,1.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Facebook CEO Mark Zuckerberg will soon begin testifying before Congress: https://t.co/0OlGWpNRMF

Have questions? W… https://t.co/MvYGjZo6di"
0.0,@CNN,Tue Apr 10 17:44:46 +0000 2018,0.0,1.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",The FBI raid on Trump's personal attorney sought records on the deal set up between an ex-Playboy Playmate who has… https://t.co/y3A5nG2BB8
0.0,@CNN,Tue Apr 10 17:40:10 +0000 2018,0.0,1.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","An EPA official is expected to meet this week with congressional investigators to discuss his concerns, which inclu… https://t.co/X0DllTm9Ur"
0.4767,@CNN,Tue Apr 10 17:30:09 +0000 2018,0.0,0.86,0.14,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Facebook's press page was once filled with announcements about new features to order food and connect to friends in… https://t.co/GkGoBR92vS
-0.34,@FoxNews,Tue Apr 10 14:54:56 +0000 2018,0.156,0.844,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tennessee college senior defends posing for graduation picture with gun in her waistband https://t.co/c2J6kUR9Mt
0.0258,@FoxNews,Tue Apr 10 14:51:57 +0000 2018,0.181,0.63,0.189,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Homeland Security Adviser Tom Bossert resigns, White House says https://t.co/KfE9TCOPik"
0.0,@FoxNews,Tue Apr 10 14:50:55 +0000 2018,0.179,0.641,0.179,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Rare Titanic love letter up for auction offers insight into life on the doomed ocean liner https://t.co/1LpbaSGD7V
-0.6369,@FoxNews,Tue Apr 10 14:42:00 +0000 2018,0.441,0.395,0.164,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Stocks surge as fears of trade war ease https://t.co/qACcop2qJo
0.0258,@FoxNews,Tue Apr 10 14:39:24 +0000 2018,0.168,0.657,0.175,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","Homeland Security Adviser Tom Bossert resigns, White House says https://t.co/XT4zAgm28q https://t.co/A8CSrtqTAK"
0.0258,@FoxNews,Tue Apr 10 14:25:27 +0000 2018,0.146,0.701,0.153,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>","BREAKING NEWS: Homeland Security Adviser Tom Bossert resigns, White House says https://t.co/XT4zAgm28q https://t.co/JI2TLsxz5z"
0.0,@FoxNews,Tue Apr 10 14:16:22 +0000 2018,0.0,1.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Life-sized cutouts depicting Facebook CEO Mark Zuckerberg wearing ""Fix Fakebook"" T-shirts are displayed by an advoc… https://t.co/9qwPeQqGUl"
0.128,@FoxNews,Tue Apr 10 14:11:42 +0000 2018,0.0,0.909,0.091,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Moments ago, President @realDonaldTrump tweeted about hosting America’s senior defense and military leaders for din… https://t.co/u4bNIAYrBW"
-0.4019,@FoxNews,Tue Apr 10 14:05:55 +0000 2018,0.197,0.803,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Florida motorcyclist rammed, driven off road by mystery driver during dispute https://t.co/tVEdOMxE8q"
0.0,@FoxNews,Tue Apr 10 14:03:14 +0000 2018,0.0,1.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Trump's National Guard request for US-Mexico border draws response from surrounding states https://t.co/yY8vBnKM5X
0.0,@FoxNews,Tue Apr 10 14:01:32 +0000 2018,0.0,1.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RT @FoxBusiness: Kroger to hire 11,000 employees and invest $500 million in associate wages, training and development over the next three y…"
0.6326,@FoxNews,Tue Apr 10 14:00:10 +0000 2018,0.0,0.812,0.188,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",.@RandPaul: “Scott Pruitt has really been the champion for deregulation and deregulation has been a big part in our… https://t.co/6y6odhIpvV
0.0,@FoxNews,Tue Apr 10 13:56:50 +0000 2018,0.0,1.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",.@RandPaul: “We never should have had Mueller in the first place because we’ve given too much power to a prosecutor… https://t.co/iDGMQofVo8
0.6597,@FoxNews,Tue Apr 10 13:53:04 +0000 2018,0.0,0.735,0.265,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@RandPaul: “Going after someone’s personal attorney is a great overstep, I think, in the authority of the prosecut… https://t.co/t11ydWzAf6"
-0.2263,@FoxNews,Tue Apr 10 13:44:26 +0000 2018,0.147,0.853,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",.@POTUS cancels trip to South America to oversee 'response to Syria' https://t.co/C2mhUdTcms
0.0,@FoxNews,Tue Apr 10 13:10:00 +0000 2018,0.0,1.0,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Girls leap for their lives from burning balcony after New Jersey building inferno breaks out https://t.co/LNUw1DR86L
0.0,@FoxNews,Tue Apr 10 13:00:42 +0000 2018,0.0,1.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",.@Judgenap: Cohen Could Be 'Squeezed' for Info on Alleged Trump-Russia Collusion https://t.co/4xzFnJGxac
-0.2263,@FoxNews,Tue Apr 10 12:58:28 +0000 2018,0.101,0.899,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",RT @FoxBusiness: NFL legend Joe Gibbs on anthem protests: ‘A lot of people sacrificed for that flag’ https://t.co/zqiWwnG5WT
0.0772,@FoxNews,Tue Apr 10 12:50:37 +0000 2018,0.0,0.92,0.08,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OPINION: Want jobs? Nebraska reforms have more people working, fewer on welfare and food stamps https://t.co/TvM5wFwAE3"
0.34,@FoxNews,Tue Apr 10 12:50:10 +0000 2018,0.0,0.876,0.124,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",".@dougducey: “To secure the border… we’re going to need technology, we’re going to need that physical barrier.” https://t.co/pt1GM1xQZ4"
0.4939,@NYTimes,Tue Apr 10 13:30:18 +0000 2018,0.0,0.756,0.244,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","“Perhaps if you truly want to understand a drawing, you have to just eat it.”
https://t.co/1n5OgCsnMz"
