Date,Hour,Crime,Zip,Race,Sex,Age,Firearm,Latitude,Longitude
2017-08-13,5,Property_Damage,64124,W,M,60.0,N,39.104029,-94.537317
2017-08-13,5,Aggravated_Assault,64124,W,M,60.0,Y,39.104029,-94.537317
2017-08-13,5,Aggravated_Assault,64124,W,F,39.0,Y,39.104029,-94.537317
2017-08-13,7,Property_Damage,64134,W,M,63.0,N,38.920734,-94.504523
2017-08-13,7,Stealing_From_Auto,64128,B,M,25.0,N,39.075825,-94.547931
2017-08-13,8,Resisting_an_Officer,64108,B,F,37.0,N,39.086896,-94.600217
2017-08-13,8,Violation_Full_Order,64108,B,F,37.0,N,39.086896,-94.600217
2017-08-13,8,Auto_Theft,64138,B,M,59.0,N,38.961012,-94.479257
2017-08-13,8,Property_Damage,64130,B,F,28.0,N,39.04132,-94.537607
2017-08-13,9,Auto_Theft,64123,W,M,57.0,N,39.109373,-94.482013
2017-08-13,9,Aggravated_Assault,64123,W,F,62.0,Y,39.105653,-94.535243
2017-08-13,9,Aggravated_Assault,64123,W,F,36.0,Y,39.105653,-94.535243
2017-08-13,9,Aggravated_Assault,64123,W,M,66.0,Y,39.105653,-94.535243
2017-08-13,10,Stealing_From_Auto,64156,W,F,54.0,N,39.307425,-94.540567
2017-08-13,10,Stealing_All_Other,64153,W,F,27.0,N,39.26915,-94.669477
2017-08-13,11,Stealing_Auto_Parts,64136,B,M,45.0,N,39.030391,-94.391209
2017-08-13,11,Stealing_Auto_Parts,64136,B,F,44.0,N,39.030391,-94.391209
2017-08-13,11,Misc_Violation,64130,A,F,28.0,N,38.996721,-94.573112
2017-08-13,11,Agg_Assault_Domest,64134,B,F,36.0,N,38.91309,-94.510555
2017-08-13,11,Agg_Assault_Domest,64134,B,M,45.0,N,38.91309,-94.510555
2017-08-13,12,Property_Damage,64118,W,M,21.0,N,39.236761,-94.552296
2017-08-13,12,Auto_Theft,64123,W,M,48.0,N,39.115104,-94.530214
2017-08-13,12,Auto_Theft,64116,W,M,63.0,N,39.170223,-94.567613
2017-08-13,12,Burglary_Residence,64130,B,F,28.0,N,39.04132,-94.537607
2017-08-19,14,Homicide_Non_Negl,64131,W,M,57.0,Y,39.006022,-94.574943
2017-08-13,13,Non_Agg_Assault_Dome,64130,B,F,21.0,N,39.049743,-94.549279
2017-08-13,13,Stealing_Auto_Parts,64118,W,M,30.0,N,39.194703,-94.587389
2017-08-13,14,Auto_Theft,64118,W,F,23.0,N,39.194703,-94.587389
2017-08-13,14,Auto_Theft,64131,B,F,26.0,N,38.951551,-94.570305
2017-08-13,14,Property_Damage,64130,B,F,40.0,N,39.067882,-94.548159
2017-08-13,14,Non_Aggravated_Assau,64134,B,M,38.0,N,38.94555,-94.518139
2017-08-13,15,Non_Aggravated_Assau,64132,W,F,35.0,N,39.007141,-94.559903
2017-08-13,16,Wire_Fraud,64138,W,F,22.0,N,38.965233,-94.474757
2017-08-13,15,Intimidation,64127,B,M,33.0,N,39.078202,-94.531546
2017-08-13,15,Intimidation,64127,B,F,32.0,N,39.078202,-94.531546
2017-08-13,16,Property_Damage,64123,B,M,56.0,N,39.047005,-94.570098
2017-08-13,16,Non_Agg_Assault_Dome,64109,B,F,62.0,N,39.066567,-94.566891
2017-08-13,16,Identity_Theft,64157,W,F,45.0,N,39.28421,-94.49131
2017-08-13,16,Violation_Full_Order,64132,B,M,39.0,N,39.001765,-94.562668
2017-08-13,16,Burglary_Residence,64114,W,F,49.0,N,38.94414,-94.59791
2017-08-13,16,Rape,64114,B,F,20.0,N,39.016402,-94.572104
2017-08-13,16,Burglary_Residence,64119,W,M,51.0,N,39.237173,-94.540999
2017-08-13,17,Auto_Theft,64130,B,F,29.0,N,39.033457,-94.546652
2017-08-13,17,Agg_Assault_Domest,64110,B,F,34.0,N,39.05222,-94.567685
2017-08-13,17,Property_Damage,64110,B,F,34.0,N,39.05222,-94.567685
2017-08-13,17,Stealing_From_Auto,64134,W,F,49.0,N,38.951618,-94.489952
2017-08-13,17,Aggravated_Assault,64128,B,F,18.0,Y,39.067802,-94.545844
2017-08-13,16,Non_Agg_Assault_Dome,64157,W,F,41.0,N,39.29758,-94.476049
2017-08-13,18,Non_Agg_Assault_Dome,64127,B,M,52.0,N,39.0882,-94.53726
2017-08-13,18,Non_Agg_Assault_Dome,64127,B,F,47.0,N,39.0882,-94.53726
2017-08-13,19,Stealing_All_Other,64157,W,F,41.0,N,39.249409,-94.472308
2017-08-13,20,Auto_Theft,64127,W,M,71.0,N,39.105845,-94.537364
2017-08-13,19,Stealing_from_Build,64112,W,F,46.0,N,39.04328,-94.591613
2017-08-13,19,Non_Agg_Assault_Dome,64111,W,F,46.0,N,39.060027,-94.584714
2017-08-13,19,Rape,64106,W,F,26.0,N,39.103465,-94.579552
2017-08-13,19,Burglary_Residence,64118,W,M,52.0,N,39.213895,-94.611957
2017-08-13,20,Property_Damage,64131,B,F,28.0,N,38.971081,-94.576653
2017-08-13,20,Property_Damage,64130,B,F,31.0,N,39.03208,-94.560663
2017-08-13,21,Property_Damage,64127,B,F,30.0,N,39.067802,-94.545844
2017-08-13,19,Property_Damage,64131,B,F,22.0,N,38.979235,-94.570579
2017-08-13,19,Non_Agg_Assault_Dome,64131,B,F,22.0,N,38.979235,-94.570579
2017-08-13,22,Non_Agg_Assault_Dome,64123,W,F,51.0,N,39.11041,-94.511872
2017-08-13,13,Stealing_Auto_Parts,64130,B,F,37.0,N,39.02516,-94.571615
2017-08-13,23,Auto_Theft,64110,W,M,30.0,N,39.050731,-94.573591
2017-08-14,0,Stealing_From_Auto,64111,W,M,23.0,N,39.053819,-94.589447
2017-08-14,0,Property_Damage,64111,W,M,23.0,N,39.053819,-94.589447
2017-08-14,0,Auto_Theft,64123,W,F,61.0,N,39.114459,-94.523252
2017-08-14,0,Property_Damage,64119,W,M,19.0,N,39.189676,-94.50839
2017-08-14,0,Property_Damage,64119,W,F,44.0,N,39.189676,-94.50839
2017-08-14,1,Armed_Robbery,64114,B,F,18.0,Y,38.997741,-94.593148
2017-08-14,1,Armed_Robbery,64114,B,F,27.0,Y,38.997741,-94.593148
2017-08-14,1,Burglary_Residence,64151,W,M,52.0,N,39.213895,-94.611957
2017-08-14,2,Non_Agg_Assault_Dome,64109,B,F,26.0,N,39.070338,-94.566824
2017-08-14,2,Non_Agg_Assault_Dome,64109,B,M,27.0,N,39.070338,-94.566824
2017-08-14,2,Aggravated_Assault,64109,W,M,20.0,Y,39.085374,-94.592753
2017-08-14,2,Aggravated_Assault,64109,W,M,24.0,Y,39.085374,-94.592753
2017-08-14,2,Non_Agg_Assault_Dome,64128,B,M,24.0,N,39.056738,-94.541993
2017-08-14,3,Misc_Violation,64128,W,F,31.0,N,39.05701,-94.550043
2017-08-14,0,Stealing_From_Auto,64106,W,F,26.0,N,39.190428,-94.686431
2017-08-14,3,Stealing_Auto_Parts,64133,W,M,34.0,N,39.056192,-94.474814
2017-08-14,3,Stealing_Auto_Parts,64133,W,M,34.0,N,39.056192,-94.474814
2017-08-14,3,Stealing_Auto_Parts,64133,W,F,21.0,N,39.056192,-94.474814
2017-08-14,3,Stealing_Auto_Parts,64133,W,F,21.0,N,39.056192,-94.474814
2017-08-14,4,Stealing_from_Build,64155,W,F,37.0,N,39.254395,-94.579283
2017-08-14,6,Stealing_From_Auto,64123,W,F,28.0,N,39.111407,-94.541267
2017-08-14,7,Auto_Theft,64123,W,F,27.0,N,39.11388,-94.530121
2017-08-14,7,Stealing_From_Auto,64116,W,F,29.0,N,39.170223,-94.567613
2017-08-14,6,Burglary_Residence,64134,W,F,69.0,N,38.949877,-94.516051
2017-08-14,6,Aggravated_Assault,64129,B,M,45.0,Y,39.013902,-94.48456
2017-08-14,8,Burglary_Residence,64133,B,F,39.0,N,39.051882,-94.454254
2017-08-14,8,Stealing_All_Other,64116,W,M,43.0,N,39.168561,-94.57675
2017-08-14,9,Stealing_Auto_Parts,64106,B,F,46.0,N,39.097377,-94.561734
2017-08-14,9,Auto_Theft,64119,B,F,28.0,N,39.184329,-94.512029
2017-08-14,9,Stealing_All_Other,64127,B,F,49.0,N,39.084326,-94.555586
2017-08-14,10,Stealing_from_Build,64133,W,F,67.0,N,39.031483,-94.423723
2017-08-14,10,Intimidation,64110,W,F,29.0,N,39.052569,-94.576974
2017-08-14,10,Misc_Violation,64128,B,F,39.0,N,39.097761,-94.520094
2017-08-14,11,Property_Damage,64130,B,M,63.0,N,39.049925,-94.553884
2017-08-14,10,Non_Aggravated_Assau,64106,W,F,43.0,N,39.098398,-94.576276
2017-08-14,10,Non_Agg_Assault_Dome,64134,B,F,56.0,N,38.940003,-94.520204
2017-08-14,8,Auto_Theft,64113,W,F,69.0,N,38.99923,-94.585665
2017-08-14,10,Burglary_Residence,64114,W,F,23.0,N,38.985292,-94.600464
2017-08-14,10,Non_Aggravated_Assau,64127,B,F,54.0,N,39.095548,-94.522167
2017-08-14,10,Non_Aggravated_Assau,64134,B,M,24.0,N,38.935593,-94.508366
2017-08-14,11,Property_Damage,64127,B,F,31.0,N,39.083118,-94.518755
2017-08-14,11,Stealing_From_Auto,64161,W,M,62.0,N,39.157073,-94.478787
2017-08-14,11,Stealing_From_Auto,64161,W,M,41.0,N,39.157073,-94.478787
2017-08-14,11,Non_Aggravated_Assau,64113,B,M,29.0,N,39.189918,-94.682895
2017-08-14,12,Stealing_from_Build,64105,W,F,27.0,N,39.10002,-94.585576
2017-08-14,12,Credit_Debit_ATM_Card,64130,B,M,68.0,N,39.024694,-94.559949
2017-08-14,12,Auto_Theft,64110,W,M,43.0,N,39.023212,-94.56821
2017-08-14,12,Property_Damage,64108,B,M,51.0,N,39.088913,-94.579065
2017-08-14,13,Stealing_Auto_Parts,64119,W,M,51.0,N,39.204435,-94.511698
2017-08-14,12,Property_Damage,64138,B,M,26.0,N,38.980015,-94.497373
2017-08-14,13,Property_Damage,64136,W,M,53.0,N,39.05102,-94.458472
2017-08-14,13,Fraud_Confidence_Gamb,64132,B,F,44.0,N,38.957763,-94.548158
2017-08-14,13,Fraud_Confidence_Gamb,64132,B,F,60.0,N,38.957763,-94.548158
2017-08-14,13,Fraud_Confidence_Gamb,64132,B,F,37.0,N,38.957763,-94.548158
2017-08-14,13,Burglary_Residence,64128,B,M,47.0,N,39.058749,-94.547723
2017-08-14,14,Auto_Theft,64117,B,F,25.0,N,39.166141,-94.511385
2017-08-14,15,Stealing_from_Build,64155,W,M,19.0,N,39.252848,-94.569744
2017-08-14,14,Non_Agg_Assault_Dome,64118,B,F,23.0,N,39.181066,-94.560403
2017-08-14,13,Intimidation,64106,W,M,52.0,N,39.10091,-94.577328
2017-08-14,14,Stealing_From_Auto,64128,B,M,33.0,N,39.075723,-94.545764
2017-08-14,14,Non_Agg_Assault_Dome,64131,B,F,35.0,N,38.948363,-94.571396
2017-08-14,14,Property_Damage,64131,B,F,35.0,N,38.948363,-94.571396
2017-08-14,14,Property_Damage,64131,W,M,40.0,N,38.948363,-94.571396
2017-08-14,14,Non_Agg_Assault_Dome,64131,W,M,40.0,N,38.948363,-94.571396
2017-08-14,15,Auto_Theft,64110,W,M,47.0,N,39.025179,-94.573909
2017-08-14,15,Non_Aggravated_Assau,64128,B,M,55.0,N,39.062403,-94.553215
2017-08-14,15,Non_Aggravated_Assau,64133,W,F,29.0,N,39.007141,-94.559903
2017-08-14,15,Burglary_Residence,64137,B,F,28.0,N,38.980259,-94.492691
2017-08-14,15,Non_Aggravated_Assau,64118,W,F,33.0,N,39.217392,-94.588027
2017-08-14,17,Property_Damage,64108,B,M,72.0,N,39.084583,-94.575809
2017-08-14,16,Property_Damage,64130,B,F,51.0,N,39.025128,-94.570404
2017-08-14,16,Non_Agg_Assault_Dome,64131,W,F,24.0,N,38.998725,-94.574157
2017-08-14,13,Burglary_Residence,64130,B,F,56.0,N,39.045723,-94.534521
2017-08-14,16,Attempted_Suicide,64153,W,F,51.0,N,39.250297,-94.670381
2017-08-14,18,Auto_Theft,64120,A,M,24.0,N,39.128129,-94.502716
2017-08-14,20,Stealing_All_Other,64123,W,M,50.0,N,39.048562,-94.567908
2017-08-14,18,Auto_Theft,64111,W,M,21.0,N,39.04763,-94.592205
2017-08-14,17,Property_Damage,64114,W,M,80.0,N,38.981016,-94.587798
2017-08-14,19,Stealing_Auto_Parts,64137,B,F,56.0,N,38.945821,-94.524283
2017-08-14,20,Property_Damage,64115,B,F,22.0,N,39.048554,-94.571243
2017-08-14,20,Non_Aggravated_Assau,64133,B,M,50.0,N,39.020264,-94.41635
2017-08-14,20,Stealing_All_Other,64117,W,M,43.0,N,39.186464,-94.485242
2017-08-14,21,Misc_Violation,64129,B,F,30.0,N,39.031227,-94.485771
2017-08-14,21,Non_Agg_Assault_Dome,64130,B,M,36.0,N,39.030493,-94.567798
2017-08-14,21,Property_Damage,64130,B,M,36.0,N,39.030493,-94.567798
2017-08-14,17,Burglary_Residence,64134,W,F,22.0,N,38.917369,-94.500401
2017-08-14,20,Non_Aggravated_Assau,64108,W,F,55.0,N,39.103158,-94.57202
2017-08-14,20,Stealing_All_Other,64126,U,F,33.0,N,39.089937,-94.498866
2017-08-14,20,Property_Damage,64126,U,F,31.0,N,39.089937,-94.498866
2017-08-14,20,Stealing_All_Other,64126,U,F,31.0,N,39.089937,-94.498866
2017-08-14,20,Property_Damage,64126,U,F,33.0,N,39.089937,-94.498866
2017-08-14,22,Agg_Assault_Domest,64130,B,F,33.0,Y,39.019452,-94.560117
2017-08-14,22,Agg_Assault_Domest,64119,W,M,18.0,N,39.216593,-94.504586
2017-08-14,22,Property_Damage,64119,W,M,18.0,N,39.216593,-94.504586
2017-08-14,23,Misc_Violation,64123,W,F,25.0,N,39.110419,-94.516447
2017-08-14,23,Burglary_Residence,64137,W,M,28.0,N,38.91976,-94.535516
2017-08-15,0,Burglary_Residence,64137,W,M,21.0,N,38.91976,-94.535516
2017-08-15,0,Burglary_Residence,64137,W,M,26.0,N,38.91976,-94.535516
2017-08-15,0,Rape,64134,B,F,23.0,N,38.914109,-94.523844
2017-08-15,1,Property_Damage,64130,B,F,34.0,N,38.924134,-94.589724
2017-08-15,1,Non_Aggravated_Assau,64112,W,M,36.0,N,39.042434,-94.593473
2017-08-15,2,Extortion_Blackmail,64111,W,M,18.0,N,39.062086,-94.604967
2017-08-15,2,Agg_Assault_Domest,64110,W,F,36.0,N,39.052599,-94.574721
2017-08-15,3,Property_Damage,64130,B,F,25.0,N,39.044415,-94.55302
2017-08-15,3,Burglary_Residence,64130,B,F,25.0,N,39.044415,-94.55302
2017-08-15,3,Stealing_From_Auto,64109,B,M,52.0,N,39.066185,-94.577952
2017-08-15,4,Stealing_All_Other,64111,W,F,57.0,N,39.057261,-94.604964
2017-08-15,6,Stealing_From_Auto,64114,W,M,55.0,N,38.979745,-94.599489
2017-08-15,6,Stealing_From_Auto,64114,W,F,18.0,N,38.979745,-94.599489
2017-08-15,5,Aggravated_Assault,64127,B,M,41.0,N,39.100933,-94.530125
2017-08-15,6,Stealing_From_Auto,64127,B,F,20.0,N,39.097761,-94.520094
2017-08-15,6,Stealing_Auto_Parts,64127,B,F,20.0,N,39.097761,-94.520094
2017-08-15,6,Property_Damage,64138,W,F,43.0,N,38.984411,-94.487941
2017-08-15,7,Stealing_From_Auto,64158,W,M,42.0,N,39.229552,-94.473392
2017-08-15,7,Property_Damage,64116,W,M,27.0,N,39.163157,-94.597465
2017-08-15,7,Stealing_From_Auto,64119,W,M,38.0,N,39.239807,-94.513645
2017-08-15,7,Property_Damage,64134,B,F,32.0,N,38.92758,-94.491037
2017-08-15,8,Auto_Theft,64109,W,M,71.0,N,39.064975,-94.570505
2017-08-15,8,Stealing_from_Build,64153,W,M,56.0,N,39.272873,-94.661398
2017-08-15,9,Stealing_from_Build,64108,W,F,35.0,N,39.083215,-94.581847
2017-08-15,9,Burglary_Residence,64131,B,M,55.0,N,38.999772,-94.554491
2017-08-15,9,Auto_Theft,64130,B,F,42.0,N,39.042387,-94.542706
2017-08-15,9,Stealing_Auto_Parts,64119,W,F,25.0,N,39.181119,-94.526513
2017-08-15,9,Aggravated_Assault,64109,B,F,19.0,Y,39.075121,-94.55374
2017-08-15,8,Aggravated_Assault,64127,W,M,27.0,Y,39.071023,-94.585325
2017-08-15,10,Stealing_from_Build,64128,W,F,70.0,N,39.065073,-94.522714
2017-08-15,10,Identity_Theft,64123,U,M,29.0,N,39.112722,-94.526843
2017-08-15,10,Stealing_From_Auto,64106,W,M,28.0,N,39.105395,-94.580283
2017-08-15,10,Auto_Theft,64124,W,F,40.0,N,39.105277,-94.521091
2017-08-15,10,Property_Damage,64127,B,F,66.0,N,39.092806,-94.548457
2017-08-15,10,Property_Damage,64108,B,M,58.0,N,39.091041,-94.564575
2017-08-15,11,Auto_Theft,64152,W,F,49.0,N,39.24461,-94.679842
2017-08-15,11,Stealing_From_Auto,64152,W,F,49.0,N,39.24461,-94.679842
2017-08-15,10,Property_Damage,64124,W,M,38.0,N,39.105277,-94.521091
2017-08-15,11,Stealing_From_Auto,64153,B,M,37.0,N,39.16914,-94.50963
2017-08-15,11,Armed_Robbery,64137,B,M,34.0,Y,38.969185,-94.499784
2017-08-15,11,Armed_Robbery,64137,B,F,29.0,Y,38.969185,-94.499784
2017-08-15,11,Identity_Theft,64119,W,M,49.0,N,39.213904,-94.520083
2017-08-15,11,Identity_Theft,64152,W,F,70.0,N,39.234599,-94.67146
2017-08-15,11,Strong_Arm_Robbery,64111,B,F,32.0,N,39.05663,-94.587527
2017-08-15,10,Burglary_Residence,64137,W,F,29.0,N,38.923201,-94.53618
2017-08-15,12,Stealing_from_Build,64108,B,F,69.0,N,39.084583,-94.575809
2017-08-15,12,Auto_Theft,64155,W,M,28.0,N,39.249295,-94.570516
2017-08-15,11,Non_Aggravated_Assau,64105,W,F,28.0,N,39.275294,-94.575712
2017-08-15,11,Stealing_All_Other,64110,W,M,48.0,N,39.025638,-94.582008
2017-08-15,12,Property_Damage,64153,W,F,44.0,N,39.213366,-94.585606
2017-08-15,13,Auto_Theft,64123,W,F,54.0,N,39.105079,-94.51537
2017-08-15,13,Auto_Theft,64138,B,F,24.0,N,38.963883,-94.502489
2017-08-15,13,Stealing_from_Build,64106,W,M,30.0,N,39.110855,-94.578417
2017-08-15,13,Stealing_From_Auto,64134,B,M,45.0,N,38.92159,-94.499671
2017-08-15,13,Identity_Theft,64151,W,M,43.0,N,39.245146,-94.637378
2017-08-15,13,Intimidation,64138,W,F,24.0,N,38.966,-94.508732
2017-08-15,14,Stealing_All_Other,64124,W,M,58.0,N,39.105487,-94.527068
2017-08-15,14,Non_Agg_Assault_Dome,64128,B,F,51.0,N,39.056692,-94.540809
2017-08-15,15,Stealing_Shoplifting,64138,B,M,55.0,N,38.953129,-94.507934
2017-08-15,15,Stealing_Auto_Parts,64110,W,F,27.0,N,39.032681,-94.573246
2017-08-15,15,Armed_Robbery,64130,B,M,22.0,N,39.070002,-94.557483
2017-08-15,15,Aggravated_Assault,64111,B,M,27.0,N,39.0584,-94.585998
2017-08-15,15,Non_Aggravated_Assau,64130,W,F,23.0,N,39.007141,-94.559903
2017-08-15,15,Stealing_From_Auto,64123,W,M,18.0,N,39.112186,-94.555565
2017-08-15,14,Burglary_Residence,64134,W,F,40.0,N,38.91976,-94.535516
2017-08-15,16,Non_Aggravated_Assau,64516,W,M,52.0,N,47.222127,-119.213948
2017-08-15,17,Auto_Theft,64152,B,M,24.0,N,39.242859,-94.664134
2017-08-15,17,Fraud_Confidence_Gamb,64152,B,M,24.0,N,39.242859,-94.664134
2017-08-15,17,Auto_Theft,64111,B,F,58.0,N,39.196444,-94.50502
2017-08-15,17,Stealing_from_Build,64130,B,M,38.0,N,39.026169,-94.549181
2017-08-15,17,Auto_Theft,64130,B,F,47.0,N,39.016098,-94.537198
2017-08-15,18,Burglary_Residence,64130,B,M,24.0,N,38.919929,-94.498772
2017-08-15,18,Burglary_Residence,64130,W,F,26.0,N,38.919929,-94.498772
2017-08-15,18,Burglary_Residence,64134,B,F,43.0,N,38.917199,-94.511452
2017-08-15,19,Property_Damage,64127,W,F,61.0,N,39.077647,-94.517874
2017-08-15,19,Intimidation,64130,B,F,31.0,N,39.015713,-94.551346
2017-08-15,18,Non_Agg_Assault_Dome,64124,B,F,28.0,N,39.10257,-94.554143
2017-08-15,18,Non_Agg_Assault_Dome,64124,B,M,32.0,N,39.10257,-94.554143
2017-08-15,19,Non_Agg_Assault_Dome,64123,B,M,38.0,N,39.11787,-94.512572
2017-08-15,20,Armed_Robbery,64130,B,M,56.0,Y,39.19646,-94.504851
2017-08-15,22,Trespassing,64110,B,F,47.0,N,39.025165,-94.57274
2017-08-15,16,Burglary_Residence,64128,B,M,21.0,N,39.070755,-94.528604
2017-08-15,21,Auto_Theft,64130,B,M,29.0,N,39.016098,-94.537198
2017-08-15,12,Burglary_Residence,64134,B,F,48.0,N,38.942324,-94.498173
2017-08-15,22,Non_Aggravated_Assau,64109,W,F,63.0,N,39.072251,-94.569487
2017-08-15,22,Violation_Ex_Parte,64147,W,F,43.0,N,38.858171,-94.535488
2017-08-15,22,Non_Agg_Assault_Dome,64126,W,F,33.0,N,39.090031,-94.50236
2017-08-15,21,Intimidation,64129,B,F,62.0,N,39.078772,-94.552412
2017-08-15,23,Burglary_Residence,64132,B,M,23.0,N,38.988267,-94.54501
2017-08-15,23,Burglary_Residence,64132,B,F,19.0,N,38.988267,-94.54501
2017-08-16,0,Auto_Theft,64105,W,M,24.0,N,39.099816,-94.57974
2017-08-15,23,Rape,64131,W,F,20.0,N,38.968603,-94.593077
2017-08-15,23,Aggravated_Assault,64134,W,M,27.0,Y,38.939899,-94.517285
2017-08-16,1,Aggravated_Assault,64132,B,F,34.0,Y,38.990978,-94.561431
2017-08-16,1,Property_Damage,64132,B,F,45.0,N,38.990978,-94.561431
2017-08-16,1,Property_Damage,64132,B,F,21.0,N,38.990978,-94.561431
2017-08-16,1,Aggravated_Assault,64132,B,M,34.0,Y,38.990978,-94.561431
2017-08-16,1,Aggravated_Assault,64132,B,F,21.0,Y,38.990978,-94.561431
2017-08-16,1,Property_Damage,64132,B,M,34.0,N,38.990978,-94.561431
2017-08-16,1,Aggravated_Assault,64132,B,F,45.0,Y,38.990978,-94.561431
2017-08-16,1,Property_Damage,64132,B,F,34.0,N,38.990978,-94.561431
2017-08-16,1,Agg_Assault_Domest,64106,B,F,27.0,Y,39.105833,-94.580402
2017-08-16,0,Agg_Assault_Domest,64118,W,F,25.0,N,39.202964,-94.587719
2017-08-16,2,Property_Damage,64155,W,F,18.0,N,39.295178,-94.580943
2017-08-16,1,Non_Agg_Assault_Dome,64127,B,F,20.0,N,39.079807,-94.524705
2017-08-16,2,Burglary_Residence,64130,B,F,26.0,N,39.016948,-94.542075
2017-08-16,3,Non_Agg_Assault_Dome,64127,W,M,20.0,N,39.09562,-94.54005
2017-08-16,3,Possession_of_Drug,64123,W,M,24.0,N,39.106987,-94.482944
2017-08-16,3,Armed_Robbery,64123,W,M,24.0,Y,39.106987,-94.482944
2017-08-16,3,Possession_Sale_Dist,64123,W,M,24.0,N,39.106987,-94.482944
2017-08-16,7,Stealing_From_Auto,64116,W,F,41.0,N,39.170164,-94.553214
2017-08-16,7,Burglary_Residence,64153,U,F,58.0,N,39.249026,-94.682276
2017-08-16,8,Stealing_From_Auto,64119,W,M,28.0,N,39.182274,-94.541433
2017-08-16,8,Fraud_Confidence_Gamb,64131,W,M,40.0,N,38.939121,-94.587421
2017-08-16,8,Stealing_Auto_Parts,64134,B,F,25.0,N,38.932125,-94.552029
2017-08-16,8,Stealing_from_Build,64127,B,M,30.0,N,39.093106,-94.533265
2017-08-16,9,Stealing_From_Auto,64119,W,M,58.0,N,39.182274,-94.541433
2017-08-16,9,Impersonation,64130,B,F,56.0,N,39.044398,-94.550928
2017-08-16,9,Stealing_From_Auto,64155,W,F,38.0,N,39.283456,-94.555265
2017-08-16,9,Property_Damage,64114,W,M,55.0,N,39.031052,-94.59034
2017-08-16,9,Stealing_From_Auto,64117,B,F,35.0,N,39.17236,-94.510841
2017-08-16,9,Misc_Violation,64131,B,F,59.0,N,38.998395,-94.566119
2017-08-16,7,Stealing_From_Auto,64118,B,F,23.0,N,39.225097,-94.586874
2017-08-16,10,Credit_Debit_ATM_Card,64155,W,M,37.0,N,39.262494,-94.575819
2017-08-16,10,Auto_Theft,64151,W,M,27.0,N,39.245636,-94.646894
2017-08-16,11,Stealing_All_Other,64154,W,F,89.0,N,39.252248,-94.655483
2017-08-16,10,Auto_Theft,64154,B,M,27.0,N,39.247685,-94.645642
2017-08-16,11,Stealing_From_Auto,64111,W,F,45.0,N,39.050616,-94.573593
2017-08-16,11,Stealing_from_Build,64112,W,F,39.0,N,39.03712,-94.60137
2017-08-16,11,Intimidation,64127,W,M,35.0,N,39.09398,-94.531714
2017-08-16,11,Credit_Debit_ATM_Card,64155,B,F,62.0,N,39.246542,-94.596677
2017-08-16,11,Auto_Theft,64116,W,F,46.0,N,39.177365,-94.550326
2017-08-16,12,Forgery,64154,B,M,45.0,N,39.247017,-94.652737
2017-08-16,12,Stealing_Auto_Parts,64116,B,M,31.0,N,39.167809,-94.55392
2017-08-16,12,Stealing_All_Other,64111,W,F,24.0,N,39.052779,-94.591622
2017-08-16,12,Credit_Debit_ATM_Card,64151,W,F,24.0,N,39.229929,-94.602382
2017-08-16,12,Stealing_From_Auto,64138,B,F,32.0,N,39.088802,-94.581456
2017-08-16,11,Armed_Robbery,64119,W,M,40.0,Y,39.159063,-94.520026
2017-08-16,11,Burglary_Residence,64119,W,M,40.0,N,39.159063,-94.520026
2017-08-16,11,Burglary_Residence,64119,W,F,59.0,N,39.159063,-94.520026
2017-08-16,11,Armed_Robbery,64119,W,F,59.0,Y,39.159063,-94.520026
2017-08-16,12,Identity_Theft,64155,B,F,47.0,N,39.248347,-94.593637
2017-08-16,13,Identity_Theft,64155,W,M,38.0,N,39.263593,-94.580928
2017-08-16,13,Stalking,64131,B,F,30.0,N,38.966046,-94.57318
2017-08-16,13,Auto_Theft,64108,W,M,23.0,N,39.091433,-94.577804
2017-08-16,14,Property_Damage,64134,B,M,89.0,N,38.950324,-94.458921
2017-08-16,14,Auto_Theft,64117,B,M,64.0,N,39.166665,-94.541896
2017-08-16,14,Auto_Theft,64134,B,M,35.0,N,38.914566,-94.514637
2017-08-16,14,Identity_Theft,64130,B,F,69.0,N,39.049814,-94.550424
2017-08-16,15,Stealing_from_Build,64130,B,F,28.0,N,39.029498,-94.54114
2017-08-16,10,Burglary_Residence,64132,B,F,66.0,N,38.995271,-94.494285
2017-08-16,14,Agg_Assault_Domest,64127,B,M,44.0,N,39.079283,-94.52356
2017-08-16,15,Auto_Theft,64108,W,M,57.0,N,39.091393,-94.57108
2017-08-16,16,Auto_Theft,64130,B,F,32.0,N,39.016751,-94.537278
2017-08-16,16,Stealing_From_Auto,64116,W,M,54.0,N,39.170164,-94.553214
2017-08-16,16,Stealing_From_Auto,64116,W,F,26.0,N,39.157109,-94.478554
2017-08-16,16,Credit_Debit_ATM_Card,64151,B,F,40.0,N,39.21104,-94.646713
2017-08-16,17,Auto_Theft,64111,B,M,42.0,N,39.056564,-94.593086
2017-08-16,17,Auto_Theft,64119,W,F,25.0,N,39.182274,-94.541433
2017-08-16,16,Non_Aggravated_Assau,64132,U,M,44.0,N,38.983348,-94.555313
2017-08-16,17,Stealing_All_Other,64133,W,F,43.0,N,39.052419,-94.471506
2017-08-16,17,Burglary_Residence,64129,W,M,40.0,N,39.025094,-94.485442
2017-08-16,17,Property_Damage,64129,W,M,40.0,N,39.025094,-94.485442
2017-08-16,17,Credit_Debit_ATM_Card,64155,W,F,56.0,N,39.278555,-94.575683
