Agency,Population,Murder Offenses,Murder Clearances,Murder Value_Stolen,NgMansl Offenses,NgMansl Clearances,Rape Value_Stolen,Rape Committed Offenses,Rape Committed Clearances,Rape Attempted Offenses,Rape Attempted Clearances,Robbery Highway Offenses,Robbery Highway Value_Stolen,Robbery Commercial_House Offenses,Robbery Commercial_House Value_Stolen,Robbery Gas/Service_Station Offenses,Robbery Gas/Service_Station Value_Stolen,Robbery Chain_Store Offenses,Robbery Chain_Store Value_Stolen,Robbery Residence Offenses,Robbery Residence Value_Stolen,Robbery Bank Offenses,Robbery Bank Value_Stolen,Robbery Miscellaneous Offenses,Robbery Miscellaneous Value_Stolen,Robbery Firearm Offenses,Robbery Firearm Clearances,Robbery Knife_Cutting_Instrument Offenses,Robbery Knife_Cutting_Instrument Clearances,Robbery Other_Dangerous_Weapon Offenses,Robbery Other_Dangerous_Weapon Clearances,Robbery Hands_Fists_Feet_etc. Offenses,Robbery Hands_Fists_Feet_etc. Clearances,AgAsslt Firearm Offenses,AgAsslt Firearm Clearances,AgAsslt Knife_Cutting_Instrument Offenses,AgAsslt Knife_Cutting_Instrument Clearances,AgAsslt Other_Dangerous_Weapon Offenses,AgAsslt Other_Dangerous_Weapon Clearances,AgAsslt Hands_Fists_Feet_etc. Offenses,AgAsslt Hands_Fists_Feet_etc. Clearances,Burglary Residence_Night Offenses,Burglary Residence_Night Value_Stolen,Burglary Residence_Day Offenses,Burglary Residence_Day Value_Stolen,Burglary Residence_Unknown Offenses,Burglary Residence_Unknown Value_Stolen,Burglary Non-residence_Night Offenses,Burglary Non-residence_Night Value_Stolen,Burglary Non-residence_Day Offenses,Burglary Non-residence_Day Value_Stolen,Burglary Non-residence_Unknown Offenses,Burglary Non-residence_Unknown Value_Stolen,Burglary Forcible_Entry Offenses,Burglary Forcible_Entry Clearances,Burglary Unlawful_Entry-No_Force Offenses,Burglary Unlawful_Entry-No_Force Clearances,Burglary Attempted_Forcible_Entry Offenses,Burglary Attempted_Forcible_Entry Clearances,Larceny Pocket-picking Offenses,Larceny Pocket-picking Value_Stolen,Larceny Purse-snatching Offenses,Larceny Purse-snatching Value_Stolen,Larceny Shoplifting Offenses,Larceny Shoplifting Value_Stolen,Larceny From_Motor_Vehicles Offenses,Larceny From_Motor_Vehicles Value_Stolen,Larceny MV_Parts_&_Accessories Offenses,Larceny MV_Parts_&_Accessories Value_Stolen,Larceny Bicycles Offenses,Larceny Bicycles Value_Stolen,Larceny From_Buildings Offenses,Larceny From_Buildings Value_Stolen,Larceny Coin-operated_Machines Offenses,Larceny Coin-operated_Machines Value_Stolen,Larceny All_Other Offenses,Larceny All_Other Value_Stolen,Larceny $200_and_Over Offenses,Larceny $200_and_Over Value_Stolen,Larceny $50_to_$200 Offenses,Larceny $50_to_$200 Value_Stolen,Larceny Under_$50 Offenses,Larceny Under_$50 Value_Stolen,Larceny Clearances,MVTheft Auto Offenses,MVTheft Auto Clearances,MVTheft Trucks_&_Buses Offenses,MVTheft Trucks_&_Buses Clearances,MVTheft Other_Vehicles Offenses,MVTheft Other_Vehicles Clearances,MVTheft Value_Stolen,Arson Structural Offenses,Arson Structural Clearances,Arson Structural Value_Damaged,Arson Mobile Offenses,Arson Mobile Clearances,Arson Mobile Value_Damaged,Arson Other Offenses,Arson Other Clearances,Arson Other Value_Damaged,SmAsslt Offenses,SmAsslt Clearances,Total_Value_Recovered,Murder Weapon Firearm,Murder Weapon Handgun,Murder Weapon Rifle,Murder Weapon Shotgun,Murder Weapon Other_gun,Murder Weapon Knife,Murder Weapon Blunt_Object,Murder Weapon Motor_Vehicle,Murder Weapon Personal_Weap,Murder Weapon Poison,Murder Weapon Explosives,Murder Weapon Fire,Murder Weapon Narcotics,Murder Weapon Asphyxiation,Murder Weapon Other,Murder Weapon Unknown,"Murder Relationship Spouse, Female","Murder Relationship Spouse, Male","Murder Relationship Live-In, Female","Murder Relationship Live-In, Male","Murder Relationship Ex-Live-In, Female","Murder Relationship Ex-Live-In, Male","Murder Relationship Co-Procreator, Female","Murder Relationship Co-Procreator, Male","Murder Relationship Parent, Female","Murder Relationship Parent, Male","Murder Relationship Child, Female","Murder Relationship Child, Male","Murder Relationship Sibling, Female","Murder Relationship Sibling, Male","Murder Relationship Grandparent, Female","Murder Relationship Grandparent, Male","Murder Relationship Grandchild, Female","Murder Relationship Grandchild, Male","Murder Relationship In-law, Female","Murder Relationship In-law, Male","Murder Relationship Stepparent, Female","Murder Relationship Stepparent, Male","Murder Relationship Stepchild, Female","Murder Relationship Stepchild, Male","Murder Relationship Other_Family, Female","Murder Relationship Other_Family, Male","Murder Relationship Neighbor, Female","Murder Relationship Neighbor, Male","Murder Relationship Acquaintance, Female","Murder Relationship Acquaintance, Male","Murder Relationship Boy/Girlfriend, Female","Murder Relationship Boy/Girlfriend, Male","Murder Relationship Babysittee, Female","Murder Relationship Babysittee, Male","Murder Relationship Child_of_Partner, Female","Murder Relationship Child_of_Partner, Male","Murder Relationship Ex-spouse, Female","Murder Relationship Ex-spouse, Male","Murder Relationship Employee, Female","Murder Relationship Employee, Male","Murder Relationship Employer, Female","Murder Relationship Employer, Male","Murder Relationship Friend, Female","Murder Relationship Friend, Male","Murder Relationship Same_Sex_Relat, Female","Murder Relationship Same_Sex_Relat, Male","Murder Relationship Oth_Known_Pers, Female","Murder Relationship Oth_Known_Pers, Male","Murder Relationship Stranger, Female","Murder Relationship Stranger, Male","Murder Relationship Unknown, Female","Murder Relationship Unknown, Male",Murder Circumstance Argument,Murder Circumstance LEOKA,Murder Circumstance Drug_Dealing,Murder Circumstance Gangland,Murder Circumstance Juvenile_Gang,Murder Circumstance Lovers_Quarrel,Murder Circumstance Mercy_Killing,Murder Circumstance Other_Felony,Murder Circumstance Other,Murder Circumstance Unknown,LEOKA Homicides,LEOKA Assault Offenses,LEOKA Assault Clearances
UCONN Health Ctr. PD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100,0,0,1,100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
Mansfield CSP,"21,873",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,10,"18,964",33,"85,422",0,0,4,"3,737",8,"3,515",0,0,32,5,22,4,1,0,0,0,0,0,47,"6,553",12,"4,299",4,"3,236",1,900,5,"5,140",0,0,91,"141,733",67,"155,327",52,"5,606",41,928,90,10,5,0,0,2,0,"42,222",0,0,0,0,0,0,0,0,0,50,24,"27,174",0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
Marlborough CSP,"6,026",0,1,0,0,0,0,1,0,0,0,0,0,1,200,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,3,1,2,"36,301",8,"39,868",0,0,0,0,2,172,0,0,9,2,3,2,0,0,0,0,0,0,0,0,0,0,2,"2,270",0,0,4,"2,070",0,0,5,"5,899",9,"10,069",1,130,1,40,3,0,0,0,0,0,0,0,0,0,0,1,0,"7,500",0,0,0,15,8,"6,359",0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
Meriden PD,"61,477",0,0,0,0,0,0,18,9,1,1,34,"14,377",1,210,3,"1,680",3,960,13,"4,886",1,"2,000",30,"7,116",25,6,6,4,12,8,42,17,5,4,23,20,25,24,18,17,73,"99,454",156,"360,874",21,"77,595",29,"47,784",97,"75,196",9,"5,257",237,30,111,25,37,3,1,0,1,"1,100",200,"70,771",161,"99,141",124,"39,925",18,"3,188",136,"180,547",0,0,331,"622,939",450,"980,808",286,"32,846",236,"3,957",267,112,22,6,0,28,1,"791,493",2,1,600,1,0,200,2,1,450,959,885,"549,591",0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,14,13
Middlebury PD,"6,809",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,"14,424",4,"10,351",0,0,1,"1,200",1,1,5,1,4,2,1,0,0,0,0,0,2,106,19,"19,039",2,101,0,0,11,"83,644",0,0,19,"16,104",38,"118,318",5,554,10,122,7,5,0,0,0,0,0,"62,864",0,0,0,0,0,0,0,0,0,22,13,"49,395",0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
Middlefield CSP,"4,436",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3,"5,300",3,"4,082",0,0,1,"5,030",1,"12,150",0,0,3,1,5,1,0,0,0,0,0,0,1,21,1,450,0,0,0,0,0,0,0,0,15,"49,168",12,"49,146",3,447,2,46,5,7,0,0,0,1,0,"70,495",0,0,0,0,0,0,0,0,0,10,5,"19,629",0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
Middletown PD,"45,563",0,0,0,0,0,0,11,2,0,0,2,331,6,946,0,0,0,0,7,978,0,0,7,275,3,1,5,2,2,0,12,4,0,1,8,7,5,2,13,11,24,"44,367",39,"58,668",0,0,4,961,20,"37,798",0,0,46,13,41,7,0,0,3,935,3,"1,413",106,"12,907",102,"50,681",57,"43,541",37,"11,030",207,"165,808",0,0,150,"152,556",290,"425,206",121,"11,573",254,"2,092",156,60,5,0,0,14,1,"455,358",0,1,0,0,0,0,0,0,0,800,548,"239,216",0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,9,9
Milford PD,"55,211",0,0,0,0,0,0,1,0,0,0,5,"1,273",0,0,1,0,1,0,0,0,2,"18,346",14,"6,317",7,2,3,3,1,3,12,4,5,2,4,5,7,4,2,0,26,"43,880",53,"83,044",5,"1,570",17,"35,178",43,"50,784",4,"18,800",71,12,55,9,22,2,0,0,3,780,434,"100,640",216,"118,566",40,"42,599",20,"5,628",61,"44,111",23,"41,642",505,"380,877",549,"682,408",425,"48,312",328,"4,123",468,66,2,2,0,37,1,"726,640",0,1,0,0,0,0,0,0,0,158,131,"248,374",0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,17,17
Monroe PD,"20,313",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,444,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,4,255,12,"21,190",0,0,4,"3,083",6,"3,690",0,0,11,3,8,0,7,0,0,0,0,0,0,0,23,"12,037",6,"2,407",1,550,6,"1,556",0,0,95,"661,657",78,"674,288",34,"3,627",19,292,27,6,3,2,0,1,0,"75,050",0,0,0,0,0,0,0,0,0,16,10,"67,037",0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
Montville CSP,"19,574",0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,3,2,8,4,9,6,9,"34,315",29,"67,336",0,0,2,"2,290",13,"31,496",0,0,33,3,20,2,0,0,0,0,0,0,4,157,0,0,1,250,0,0,12,"15,592",0,0,74,"92,410",58,"106,804",11,"1,332",22,273,25,26,4,8,0,6,0,"162,430",0,0,0,0,0,0,0,0,0,111,73,"93,102",0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
Morris CSP,"2,430",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,"15,000",0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,8,"2,552",3,"2,400",1,150,5,3,2,0,0,1,0,0,0,"15,000",0,0,0,0,0,0,0,0,0,9,4,700,0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
Naugatuck PD,"32,709",0,0,0,0,0,0,8,3,2,0,0,0,3,"31,554",1,1,6,"3,855",1,0,0,0,2,682,5,2,4,3,1,1,3,3,0,0,3,3,12,12,1,0,3,"15,401",4,"2,368",73,"128,489",0,0,92,2,28,"20,322",152,12,44,10,4,0,1,600,0,0,99,"26,535",63,"21,751",48,"25,901",8,"2,900",34,"21,395",0,0,254,"287,561",238,"375,044",98,"10,266",171,"1,333",141,57,17,1,0,2,0,"493,247",0,0,0,0,0,0,0,0,0,359,292,"201,332",0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,4,4
New Britain PD,"75,510",1,2,0,0,1,0,20,2,0,0,56,"74,126",13,"17,169",4,76,15,"4,594",9,801,3,"31,115",10,"1,122",29,9,16,6,10,4,55,13,12,8,22,10,61,43,38,28,83,"48,169",169,"204,830",287,"366,684",26,"11,803",9,978,36,"50,308",345,38,206,13,59,5,0,0,3,"12,881",263,"41,609",347,"138,684",224,"40,057",43,"23,572",361,"651,592",3,125,171,"64,903",525,"425,501",348,"526,154",542,"21,768",238,166,8,9,2,61,6,"825,255",7,7,0,1,0,0,0,0,0,584,430,"654,247",0,1,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,,0,0,,0,,0,1,0,,23,23
New Canaan PD,"20,473",0,0,0,0,0,0,3,0,0,0,0,0,1,"55,600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,"31,662",8,"180,743",0,0,0,0,1,"1,170",0,0,9,0,2,0,1,0,0,0,0,0,3,"2,030",15,"38,597",2,"2,680",3,"1,800",33,"439,194",0,0,50,"174,577",74,"656,795",17,"1,882",15,201,10,5,1,0,0,0,0,"62,675",0,0,0,0,0,0,0,0,0,25,10,"24,665",0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
New Fairfield CSP,"14,729",0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"1,343",0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,4,0,3,"2,221",7,"25,805",0,0,0,0,1,"5,019",0,0,1,0,10,2,0,0,0,0,0,0,2,374,0,0,0,0,0,0,2,"2,699",0,0,18,"165,700",18,"168,469",2,300,2,4,6,3,0,0,0,0,0,"38,000",0,0,0,1,0,"5,000",0,0,0,23,14,"34,025",0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
New Hartford CSP,"6,426",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,3,"38,393",4,"12,310",0,0,0,0,2,400,0,0,3,1,6,2,0,0,0,0,0,0,0,0,5,"4,235",0,0,0,0,7,"12,225",0,0,26,"128,497",33,"144,682",2,200,3,75,11,2,1,1,0,0,0,"10,320",0,0,0,0,0,0,0,0,0,11,5,"23,963",0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
New Haven PD,"130,490",19,13,262,1,1,570,57,26,1,0,584,"317,523",65,"74,806",9,"2,966",40,"11,953",54,"29,243",2,759,15,"12,226",298,45,54,19,37,9,380,105,152,54,214,161,321,215,94,61,300,"304,632",477,"574,274",132,"225,849",83,"124,757",73,"124,769",25,"61,611",808,118,151,18,131,19,31,"10,431",24,"5,916",561,"70,651","1,192","846,305",485,"111,900",230,"63,183","1,172","776,332",0,0,599,"384,033","2,027","2,126,820","1,153","124,469","1,114","17,462",615,685,42,2,0,71,4,"3,081,562",0,0,0,4,0,"9,000",9,4,"35,005","4,760","3,431","2,995,340",14,3,,,,1,0,0,1,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,2,1,0,,,0,,,,,,,,0,0,0,0,0,2,1,2,0,11,2,,1,1,,0,,3,0,12,,86,78
Newington PD,"30,934",0,0,0,0,0,0,6,3,0,0,0,0,4,819,0,0,0,0,0,0,0,0,5,"5,400",1,1,0,0,0,0,8,6,0,0,4,4,1,1,3,3,15,"32,987",33,"33,716",0,0,5,200,25,"92,367",0,0,35,6,43,16,0,0,0,0,0,0,179,"53,018",113,"30,811",32,"20,050",7,"1,935",88,"148,288",1,34,193,"976,236",314,"1,211,322",158,"16,945",141,"2,105",157,26,11,1,0,7,0,"165,403",0,0,0,0,0,0,0,0,0,82,59,"326,000",0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,2,2
New London PD,"27,097",3,3,0,0,0,0,18,1,0,0,18,"3,614",9,"1,243",0,0,3,"1,007",12,"10,062",1,"3,156",7,"2,328",11,4,5,2,6,2,28,13,9,7,45,32,111,91,58,45,65,"72,915",97,"100,470",0,0,30,"9,059",44,"42,280",0,0,141,26,76,10,19,5,3,"2,360",4,"1,895",72,"5,647",76,"29,665",62,"30,504",27,"9,720",96,"197,529",0,0,155,"584,818",208,"849,078",108,"11,313",179,"1,747",102,35,7,2,0,24,5,"190,629",2,1,4,0,0,0,4,3,256,528,405,"102,565",0,1,,,,0,0,0,2,,,,,0,0,,0,0,,,,0,0,0,0,0,0,1,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,2,0,0,0,0,0,,0,0,,0,,0,3,0,,37,27
New Milford PD,"28,626",0,0,0,0,0,0,5,1,0,0,0,0,1,31,0,0,0,0,1,1,0,0,3,"3,095",2,0,1,0,0,0,2,1,2,2,0,1,9,5,6,4,5,1,4,"2,441",0,0,0,0,0,0,0,0,4,2,4,1,1,0,0,0,0,0,44,"7,812",62,"35,922",20,"8,614",0,0,91,"197,931",1,10,117,"133,609",196,"377,156",67,"6,079",72,663,59,7,0,4,0,2,0,"140,876",2,1,"60,010",0,0,0,3,2,"60,002",272,207,"45,734",0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,3,0
Newtown PD,"26,421",0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,"19,624",9,"17,757",0,0,5,"4,217",2,115,0,0,10,1,13,0,0,0,0,0,0,0,5,"1,423",13,"3,581",2,"3,225",0,0,27,"75,554",0,0,52,"232,274",51,"313,785",21,"2,075",27,197,19,2,0,2,0,0,0,"20,110",0,0,0,0,0,0,1,0,201,98,60,"141,425",0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
Norfolk CSP,"1,751",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,4,"4,273",0,0,0,0,3,"1,041",0,0,4,1,4,4,0,0,0,0,0,0,0,0,1,"1,000",0,0,0,0,4,"7,300",0,0,9,"24,771",11,"32,770",2,285,1,16,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,"6,451",0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
North Branford PD,"14,680",0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,2,900,6,"14,343",0,0,4,728,3,"1,300",0,0,9,5,5,2,1,0,0,0,0,0,29,"4,807",18,"10,375",6,"20,610",1,1,25,"53,462",0,0,66,"137,186",68,"222,825",30,"3,262",47,354,33,11,2,0,0,1,0,"88,460",0,0,0,0,0,0,1,0,100,54,24,"40,177",0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,1,1
North Canaan CSP,"3,537",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,"16,710",0,0,1,315,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,43,4,"2,780",0,0,0,0,5,"2,476",0,0,18,"34,128",13,"38,382",7,997,10,48,10,8,2,1,0,1,0,"17,713",0,0,0,0,0,0,0,0,0,20,12,"11,473",0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
North Haven PD,"24,313",0,0,0,0,0,0,1,0,0,0,2,293,6,"2,008",1,150,3,492,0,0,0,0,2,"11,504",4,0,1,0,4,3,5,2,0,0,1,1,1,1,2,1,12,"410,162",18,"43,809",0,0,8,"4,997",13,"8,805",0,0,30,6,13,3,8,1,0,0,0,0,43,"15,380",87,"53,649",25,"73,206",3,675,98,"587,364",0,0,132,"162,783",227,"884,167",71,"7,842",90,"1,048",65,31,3,1,0,1,0,"107,999",0,0,0,0,0,0,0,0,0,45,14,"85,779",0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
North Stonington CSP,"5,269",2,0,0,0,0,0,0,0,0,0,0,0,1,114,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,"15,341",10,"5,706",0,0,2,750,3,"4,000",0,0,13,1,5,0,0,0,0,0,0,0,1,97,1,1,0,0,1,600,3,"6,200",0,0,19,"33,624",19,"40,229",4,292,2,1,6,10,3,0,0,1,0,"50,950",0,0,0,0,0,0,0,0,0,16,11,"4,596",0,2,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,2,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,2,0,,0,0
Norwalk PD,"87,556",0,0,0,1,1,0,14,4,0,0,34,"6,828",3,"7,307",9,"2,427",2,651,3,"9,961",0,0,10,"1,076",15,5,7,2,5,0,34,8,20,7,30,23,83,74,30,25,78,"270,832",99,"168,123",0,0,16,"57,766",52,"859,111",0,0,144,22,61,10,40,1,7,"2,705",4,"2,161",286,"236,372",459,"173,560",67,"5,947",26,"7,400",427,"721,700",2,"1,800",102,"330,972",489,"1,458,793",194,"20,538",697,"3,286",272,70,2,0,0,36,2,"262,073",1,1,2,0,0,0,2,1,2,863,710,"387,968",0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,19,19
Norwich PD,"38,124",1,3,0,0,0,0,14,5,0,0,14,474,0,0,0,0,2,0,4,30,1,0,8,456,7,3,6,5,0,0,16,5,15,6,11,8,25,18,35,19,43,"8,023",140,"50,330",77,"7,775",6,"1,210",30,"1,523",10,0,117,34,173,46,16,1,0,0,2,390,210,"27,172",94,"18,699",50,"35,507",21,"4,503",120,"81,092",1,60,146,"115,909",219,"257,889",194,"22,069",231,"3,374",253,36,10,1,0,15,0,"233,780",2,1,"160,000",1,1,200,4,4,6,701,615,"172,938",0,0,,,,0,1,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,1,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,1,0,,23,21
Old Lyme CSP,"7,817",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,"12,035",17,"34,203",0,0,0,0,6,"13,894",0,0,7,1,17,1,2,1,0,0,0,0,0,0,1,44,3,13,0,0,2,910,0,0,20,"34,830",15,"35,440",3,250,8,107,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,"2,610",0,0,,,,0,0,0,0,,,,,0,0,,0,0,,,,0,0,0,0,0,0,0,,,,,0,0,,,,,,,,,,,0,0,0,0,,,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,,0,0,0,,0,0
